#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=LeggiPEM|CODESYSTEMNAME=LeggiPEM|CODESYSTEMDISPLAYNAME=LeggiPEM|VERSION=0|DESCRIPTION=Leggi Provvedimenti e miglioramenti|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=03/12/2013 16:29
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7610.20921_V0|2092146|46 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20922_V0|2092247|47 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20923_V0|2092347|47 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20924_V0|2092447|47 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 2 mesi||P|||Preposti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20925_V0|2092548|48 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20926_V0|2092648|48 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20927_V0|2092749|49 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|1||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20928_V0|2092849|49 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|2||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20929_V0|209295|5 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20930_V0|2093050|50 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20931_V0|2093151|51 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20932_V0|2093252|52 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|3||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20933_V0|2093352|52 - 7 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|7||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20934_V0|2093452|52 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20935_V0|2093553|53 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|1||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20936_V0|2093653|53 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|2||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20937_V0|2093753|53 - 4 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|4||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20938_V0|2093853|53 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20939_V0|2093954|54 - 4 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|4||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20940_V0|2094054|54 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20941_V0|2094154|54 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20942_V0|2094255|55 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20943_V0|2094356|56 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|1||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20944_V0|2094456|56 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|2||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20945_V0|2094556|56 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|3||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20946_V0|2094656|56 - 4 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|4||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20947_V0|2094757|57 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|1||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20948_V0|2094857|57 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|2||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20949_V0|2094957|57 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|3||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20950_V0|2095057|57 - 4 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|4||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20951_V0|2095157|57 - 5 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|5||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20952_V0|2095257|57 - 5 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|5||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20953_V0|2095357|57 - 5 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|5||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20954_V0|2095457|57 - 6 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|6||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20955_V0|2095558|58 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20956_V0|2095659|59 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20957_V0|209576|6 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20958_V0|2095860|60 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|1||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20959_V0|2095960|60 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|2||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20960_V0|2096060|60 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|3||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20961_V0|2096160|60 - 4 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|4||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20962_V0|2096260|60 - 5 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|5||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20963_V0|2096360|60 - 6 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|6||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20964_V0|2096460|60 - 6 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|6||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20965_V0|2096560|60 - 6 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|6||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20966_V0|2096661|61 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20967_V0|2096762|62 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|1||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20968_V0|2096862|62 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|1||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20969_V0|2096962|62 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|1||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20970_V0|2097062|62 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|2||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20971_V0|2097163|63 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20972_V0|2097264|64 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20973_V0|2097365|65 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20974_V0|2097466|66 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20975_V0|2097567|67 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|1||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20976_V0|2097667|67 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 2 mesi||P|1||Preposti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20977_V0|2097767|67 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|2||Datori di lavoro e dirigenti|4131,655|1549,371||||||1032||||03/12/2013 16:29|
7610.20978_V0|2097867|67 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 2 mesi||P|2||Preposti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20979_V0|2097967|67 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|3||Datori di lavoro e dirigenti|516,457|258,228||||||129||||03/12/2013 16:29|
7610.20980_V0|2098068|68 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20981_V0|2098169|69 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20982_V0|209827|7 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20983_V0|2098370|70 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20984_V0|2098471|71 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20985_V0|2098572|72 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|1||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20986_V0|2098672|72 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|2||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20987_V0|2098773|73 - 1 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|1||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20988_V0|2098873|73 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|2||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20989_V0|2098973|73 - 2 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|2||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20990_V0|2099073|73 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|3||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20991_V0|2099173|73 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / lavoratori|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: lavoratori|C|0|1||fino 15 giorni||L|3||Lavoratori|413,166|103,291||||||103||||03/12/2013 16:29|
7610.20992_V0|2099273|73 - 3 -  - DPR n 164 del 7/1/1956 : PREVENZIONE / preposti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: preposti|C|0|1||fino 1 mese||P|3||Preposti|516,457|154,937||||||129||||03/12/2013 16:29|
7610.20993_V0|2099374|74 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20994_V0|2099475|75 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||2-4 mesi||DD|||Datori di lavoro e dirigenti|2582,284|516,457||||||645||||03/12/2013 16:29|
7610.20995_V0|2099576|76 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20996_V0|209968|8 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7610.20997_V0|209979|9 -  -  - DPR n 164 del 7/1/1956 : PREVENZIONE / datori di lavoro e dirigenti|DPR n 164 del 7/1/1956 : PREVENZIONE Contravventori: datori di lavoro e dirigenti|C|0|1||fino a 3 mesi||DD|||Datori di lavoro e dirigenti|1032,914|258,228||||||258||||03/12/2013 16:29|
7611_V0|187|187/5|187/5 - d.legislativo n. 187 del 19/08/2005: vibrazioni|S|0|1|||||||||||||||||||01/01/2005 12:00|
7611.20998_V0|209984|4 - 1 - D.legislativo n. 187 del 19/08/2005 Vibrazioni / datori di lavoro||C|0|1||3 - 6 mesi||D|1|D.legislativo n. 187 del 19/08/2005 Vibrazioni Contravventori: datori di lavoro|Datori di lavoro|4000|1500||||||1000||||16/08/2016 15:39|
7612_V0|277|277/91|277/91 - d. legislativo n 277 del 15/8/1991: rumore, piombo, amianto|S|0|1|||||||||||||||||||01/01/1991 12:00|
7612.20999_V0|2099911|11 - 1 -  - D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / datori di lavoro e dirigenti|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|1|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO Contravventori: datori di lavoro e dirigenti|Datori di lavoro e dirigenti|25822,85|5164,569||||||6455||||03/12/2013 16:29|
7612.21000_V0|2100011|11 - 1 -  - D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / preposti|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / preposti|C|0|1||1-3 mesi||P|1|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO Contravventori: preposti|Preposti|5164,569|1032,914||||||1291||||03/12/2013 16:29|
7612.21001_V0|2100111|11 - 2 -  - D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / datori di lavoro e dirigenti|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / datori di lavoro e dirigenti|C|0|1||3-6 mesi||DD|2|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO Contravventori: datori di lavoro e dirigenti|Datori di lavoro e dirigenti|25822,85|5164,569||||||6455||||03/12/2013 16:29|
7612.21002_V0|2100211|11 - 2 -  - D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / preposti|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO / preposti|C|0|1||1-3 mesi||P|2|D. legislativo n 277 del 15/8/1991 : RUMORE,PIOMBO,AMIANTO Contravventori: preposti|Preposti|5164,569|1032,914||||||1291||||03/12/2013 16:29|
