#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=Legge81|CODESYSTEMNAME=Legge81|CODESYSTEMDISPLAYNAME=Legge81|VERSION=0|DESCRIPTION=Legge 81|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=31/07/2013 12:00
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7639.10.2.26112|26112271|271 - 1 - a - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare della classificazione degli agenti biologici che presentano o possono presentare un pericolo per la salute umana quale risultante dall'allegato XLVI o, in assenza, di quella effettuata dal datore di lavoro stesso sulla base delle conoscenze disponibili e seguendo i criteri di cui all'articolo 268, commi 1 e 2.|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26113|26113271|271 - 1 - b - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare dell'informazione sulle malattie che possono essere contratte.|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26114|26114271|271 - 1 - c - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare dei potenziali effetti allergici e tossici.|Datori di lavoro e dirigenti|7014,4|2740|c||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26115|26115271|271 - 1 - d - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare della conoscenza di una patologia della quale è affetto un lavoratore, che è da porre in correlazione diretta all'attività lavorativa svolta.|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26116|26116271|271 - 1 - e - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare delle eventuali ulteriori situazioni rese note dall'autorità sanitaria competente che possono influire sul rischio.|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26117|26117271|271 - 1 - f - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|1|Il datore di lavoro, nella valutazione del rischio di cui all'articolo 17, comma 1, tiene conto di tutte le informazioni disponibili relative alle caratteristiche dell'agente biologico e delle modalità lavorative, ed in particolare del sinergismo dei diversi gruppi di agenti biologici utilizzati.|Datori di lavoro e dirigenti|7014,4|2740|f||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26118|26118271|271 - 2 -  - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro applica i principi di buona prassi microbiologica, ed adotta, in relazione ai rischi accertati, le misure protettive e preventive di cui al presente titolo, adattandole alle particolarità delle situazioni lavorative.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26119|26119271|271 - 3 -  - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|3|Il datore di lavoro effettua nuovamente la valutazione di cui al comma 1 in occasione di modifiche dell'attività lavorativa significative ai fini della sicurezza e della salute sul lavoro e, in ogni caso, trascorsi tre anni dall'ultima valutazione effettuata.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26120|26120271|271 - 4 -  - Valutazione del rischio|Valutazione del rischio|C|0|1|||||4|Nelle attività, quali quelle riportate a titolo esemplificativo nell'allegato XLIV, che, pur non comportando la deliberata intenzione di operare con agenti biologici, possono implicare il rischio di esposizioni dei lavoratori agli stessi, il datore di lavoro può prescindere dall'applicazione delle disposizioni di cui agli articoli 273, 274, commi 1 e 2, 275, comma 3, e 279, qualora i risultati della valutazione dimostrano che l'attuazione di tali misure non è necessaria.|||||||||||||03/12/2013 16:29|
7639.10.2.26121|26121271|271 - 5 - a - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dalle fasi del procedimento lavorativo che comportano il rischio di esposizione ad agenti biologici.|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26122|26122271|271 - 5 - c - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dallle generalità del responsabile del servizio di prevenzione e protezione dai rischi.|Datori di lavoro e dirigenti|7014,4|2740|c||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26123|26123271|271 - 5 - d - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dai metodi e le procedure lavorative adottate, nonch‚ le misure preventive e protettive applicate.|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26124|26124271|271 - 5 - e - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dal programma di emergenza per la protezione dei lavoratori contro i rischi di esposizione ad un agente biologico del gruppo 3 o del gruppo 4, nel caso di un difetto nel contenimento fisico.|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26125|26125271|271 - 6 -  - Valutazione del rischio|Valutazione del rischio|C|0|1|||||6|Il rappresentante per la sicurezza è consultato prima dell'effettuazione della valutazione di cui al comma 1 ed ha accesso anche ai dati di cui al comma 5.|||||||||||||03/12/2013 16:29|
7639.10.2.26177|26177271|271 - 5 - b - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto da tre a sei mesi||D|5|Il documento di cui all'articolo 17 è integrato dal numero dei lavoratori addetti alle fasi di cui alla lettera a)|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 282-1|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26268|26268275|275 - 2 - b - Misure specifiche per i laboratori e gli tabulari|Misure specifiche per i laboratori e gli tabulari|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro assicura che l'uso di agenti biologici sia eseguito in aree di lavoro corrispondenti almeno al terzo livello di contenimento, se l'agente appartiene al gruppo 3|Preposti|7014,4|2740|b||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26269|26269275|275 - 2 - c - Misure specifiche per i laboratori e gli tabulari|Misure specifiche per i laboratori e gli tabulari|C|0|1||arresto da tre a sei mesi||DD|2|Il datore di lavoro assicura che l'uso di agenti biologici sia eseguito in aree di lavoro corrispondenti almeno al quarto livello di contenimento, se l'agente appartiene al gruppo 4.|Preposti|7014,4|2740|c||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26272|26272272|272 - 2 - d - MISURE TECNICHE, ORGANIZZATIVE, PROCEDURALI|MISURE TECNICHE, ORGANIZZATIVE, PROCEDURALI|C|0|1||arresto da tre a sei mesi||DD|2|In particolare il datore di lavoro adotta misure collettive di protezione ovvero misure di protezione individuali qualora non sia possibile evitare altrimenti l'esposizione.|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26273|26273272|272 - 2 - e - Misure tecniche, organizzative, procedurali|Misure tecniche, organizzative, procedurali|C|0|1||arresto da tre a sei mesi||DD|2|In particolare, il datore di lavoro adotta misure igieniche per prevenire e ridurre al minimo la propagazione accidentale di un agente biologico fuori dal luogo di lavoro.|Datori di lavoro e dirigenti|7014,4|2740|e||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26274|26274272|272 - 2 - m - Misure tecniche, organizzative, procedurali|Misure tecniche, organizzative, procedurali|C|0|1||arresto da tre a sei mesi||DD|2|In particolare, ildatore di lavoro concorda procedure per la manipolazione ed il trasporto in condizioni di sicurezza di agenti biologici all'interno e all'esterno del luogo di lavoro.|Datori di lavoro e dirigenti|7014,4|2740|m||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26275|26275271|271 - 2 -  - Valutazione del rischio|Valutazione del rischio|C|0|1||arresto fino a due mesi||P|2|Il datore di lavoro applica i principi di buona prassi microbiologica, ed adotta, in relazione ai rischi accertati, le misure protettive e preventive di cui al presente titolo, adattandole alle particolarità delle situazioni lavorative.|Preposti|1753,6|438,4|||||Articolo 283-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.10.2.26295|26295274|274 - 2 -  - Misure specifiche per strutture sanitarie e veterinarie|Misure specifiche per strutture sanitarie e veterinarie|C|0|1||arresto fino a due mesi||P|2|In relazione ai risultati della valutazione, il datore di lavoro definisce e provvede a che siano applicate procedure che consentono di manipolare, decontaminare ed eliminare senza rischi per l'operatore e per la comunità, i materiali ed i rifiuti contaminati.|Preposti|1753,6|438,4|||||Articolo 283-1|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.10.2.26309|26309275|275 - 3 -  - Misure specifiche per i laboratori e gli tabulari|Misure specifiche per i laboratori e gli tabulari|C|0|1||arresto da tre a sei mesi||DD|3|Nei laboratori comportanti l'uso di materiali con possibile contaminazione da agenti biologici patogeni per l'uomo e nei locali destinati ad animali da esperimento, possibili portatori di tali agenti, il datore di lavoro adotta misure corrispondenti almeno a quelle del secondo livello di contenimento.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26310|26310275|275 - 4 -  - Misure specifiche per i laboratori e gli tabulari|Misure specifiche per i laboratori e gli tabulari|C|0|1||arresto da tre a sei mesi||DD|4|Nei luoghi di cui ai commi 1 e 3 in cui si fa uso di agenti biologici non ancora classificati, ma il cui uso può far sorgere un rischio grave per la salute dei lavoratori, il datore di lavoro adotta misure corrispondenti almeno a quelle del terzo livello di contenimento.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26311|26311275|275 - 5 -  - Misure specifiche per i laboratori e gli tabulari|Misure specifiche per i laboratori e gli tabulari|C|0|1||arresto da tre a sei mesi||DD|5|Per i luoghi di lavoro di cui ai commi 3 e 4, il Ministero del lavoro, della salute e delle politiche sociali, sentito l'Istituto superiore di sanità, può individuare misure di contenimento pi— elevate.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26312|26312274|274 - 1 -  - Misure specifiche per strutture sanitarie e veterinarie|Misure specifiche per strutture sanitarie e veterinarie|C|0|1|||||1|Il datore di lavoro, nelle strutture sanitarie e veterinarie, in sede di valutazione dei rischi, presta particolare attenzione alla possibile presenza di agenti biologici nell'organismo dei pazienti o degli animali e nei relativi campioni e residui e al rischio che tale presenza comporta in relazione al tipo di attività svolta.|||||||||||||03/12/2013 16:29|
7639.10.2.26313|26313274|274 - 2 -  - Misure specifiche per strutture sanitarie e veterinarie|Misure specifiche per strutture sanitarie e veterinarie|C|0|1||arresto da tre a sei mesi||DD|2|In relazione ai risultati della valutazione, il datore di lavoro definisce e provvede a che siano applicate procedure che consentono di manipolare, decontaminare ed eliminare senza rischi per l'operatore e per la comunità, i materiali ed i rifiuti contaminati.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26314|26314274|274 - 3 -  - Misure specifiche per strutture sanitarie e veterinarie|Misure specifiche per strutture sanitarie e veterinarie|C|0|1||arresto da tre a sei mesi||DD|3|Nelle strutture di isolamento che ospitano pazienti od animali che sono, o potrebbero essere, contaminati da agenti biologici del gruppo 2, 3 o 4, le misure di contenimento da attuare per ridurre al minimo il rischio di infezione sono scelte tra quelle indicate nell'allegato XLVII in funzione delle modalità di trasmissione dell'agente biologico.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26315|26315273|273 - 1 - a - Misure igieniche|Misure igieniche|C|0|1||arresto da tre a sei mesi||DD|1|In tutte le attività nelle quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro assicura che i lavoratori dispongano dei servizi sanitari adeguati provvisti di docce con acqua calda e fredda, nonch‚, se del caso, di lavaggi oculari e antisettici per la pelle.|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26316|26316273|273 - 1 - b - Misure igieniche|Misure igieniche|C|0|1||arresto da tre a sei mesi||DD|1|In tutte le attività nelle quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro assicura che i lavoratori abbiano in dotazione indumenti protettivi od altri indumenti idonei, da riporre in posti separati dagli abiti civili.|Datori di lavoro e dirigenti|7014,4|2740|b||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26317|26317273|273 - 1 - c - Misure igieniche|Misure igieniche|C|0|1||arresto da tre a sei mesi||DD|1|In tutte le attività nelle quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro assicura i dispositivi di protezione individuale ove non siano mono uso, siano controllati, disinfettati e puliti dopo ogni utilizzazione, provvedendo altresì a far riparare o sostituire quelli difettosi prima dell'utilizzazione successiva -|Datori di lavoro e dirigenti|7014,4|2740|c||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26318|26318273|273 - 1 - d - Misure igieniche|Misure igieniche|C|0|1||arresto da tre a sei mesi||DD|1|In tutte le attività nelle quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori, il datore di lavoro assicura che gli indumenti di lavoro e protettivi che possono essere contaminati da agenti biologici vengano tolti quando il lavoratore lascia la zona di lavoro, conservati separatamente dagli altri indumenti, disinfettati, puliti e, se necessario, distrutti.|Datori di lavoro e dirigenti|7014,4|2740|d||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26319|26319273|273 - 2 -  - Misure igieniche|Misure igieniche|C|0|1||||CH|2|Nelle aree di lavoro in cui c'è rischio di esposizione è vietato assumere cibi e bevande, fumare, conservare cibi destinati al consumo umano, usare pipette a bocca e applicare cosmetici.|Chiunque|493,2|109,6|||||Articolo 286-1|sanzione amministrativa pecuniaria da 109,6 a 493,2 euro||||03/12/2013 16:29|
7639.10.2.26320|26320272|272 - 1 -  - Misure tecniche, organizzative, procedurali|Misure tecniche, organizzative, procedurali|C|0|1||arresto da tre a sei mesi||DD|1|In tutte le attività per le quali la valutazione di cui all'articolo 271 evidenzia rischi per la salute dei lavoratori il datore di lavoro attua misure tecniche, organizzative e procedurali, per evitare ogni esposizione degli stessi ad agenti biologici.|Datori di lavoro e dirigenti|7014,4|2740|||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
7639.10.2.26321|26321272|272 - 2 - a - Misure tecniche, organizzative, procedurali|Misure tecniche, organizzative, procedurali|C|0|1||arresto da tre a sei mesi||DD|2|In particolare, il datore di lavoro evita l'utilizzazione di agenti biologici nocivi, se il tipo di attività lavorativa lo consente.|Datori di lavoro e dirigenti|7014,4|2740|a||||Articolo 282-2-a|ammenda da 2740 a 7014,4 euro||||03/12/2013 16:29|
