CODE|NAME
90.35.1|ORMONE SOMATOTROPO (GH) [P/U].
90.35.2|ORMONI. Dosaggi seriati dopo stimolo (da 3 a 6) (17 OH-P,  FSH,  LH, TSH,  ACTH,  CORTISOLO, GH, ALDOSTERONE, PRL, RENIN
90.35.3|OSSALATI [U].
90.35.4|OSTEOCALCINA (BGP).
90.35.5|PARATORMONE (PTH) [S].
90.36.1|PARATORMONE RELATED PEPTIDE [S].
90.36.3|PIOMBO [S/U].
90.36.4|PIRUVATOCHINASI (PK) [(Sg)Er].
90.36.5|POLIPEPTIDE INTESTINALE VASOATTIVO (VIP).
90.36.6|PEPTIDE NATRIURETICO CEREBRALE (BNP o NT-proBNP).
90.37.1|PORFIRINE (Ricerca qualitativa e quantitativa).
90.37.2|PORFOBILINOGENO [U].
90.37.4|POTASSIO [S/U/dU/(Sg)Er].
90.37.5|PRIMIDONE.
90.37.6|PREALBUMINA.
90.37.7|PROPEPTIDE AMINO-TERMINALE DEL PRO-COLLAGENE.
90.37.8|PROTEINA LEGANTE IL RETINOLO.
90.38.1|PROGESTERONE [S].
90.38.2|PROLATTINA (PRL) [S].
90.38.3|PROLATTINA (PRL): Dosaggi seriati dopo TRH  ( 5 ).
90.38.4|PROTEINE (ELETTROFORESI DELLE) [S]. Incluso: Dosaggio Proteine totali
90.38.5|PROTEINE [S/U/dU/La].
90.38.F|PEPSINOGENO A,C. Per singolo dosaggio. Indagine di II livello per la valutazione trattamento di inibitori di pompa
90.38.G|ACIDO OMOVANILICO.
90.38.H|TIMIDINA CHINASI.
90.38.L|TRIPTASI.
90.38.Z|PROCALCITONINA.
90.39.1|PROTEINE URINARIE (ELETTROFORESI DELLE). Incluso: Dosaggio proteine totali 90.38.5
90.39.2|PROTOPORFIRINA IX ERITROCITARIA.
90.39.3|PURINE E LORO METABOLITI.
90.39.4|RAME [S/U].
90.39.5|RECETTORI DEGLI ESTROGENI.
90.40.1|RECETTORI DEL PROGESTERONE.
90.40.2|RENINA [P].
90.40.3|SELENIO.
90.40.4|SODIO [S/U/dU/(Sg)Er].
90.40.5|SUCCO GASTRICO ESAME CHIMICO COMPLETO.
90.40.6|SELEZIONE NEMASPERMICA PER MIGRAZIONE O SU GRADIENTE. La prestazione sostituisce cod.90.31.5.
90.40.7|SOMATOMEDINA C [IGF-1].
90.40.8|SOMATOSTATINA DOSAGGIO.
90.41.1|SUDORE (Esame con determinazione di Na+ e K+).
90.41.2|TEOFILLINA.
90.41.3|TESTOSTERONE.
90.41.4|TESTOSTERONE LIBERO.
90.41.5|TIREOGLOBULINA (Tg).
90.41.6|TELOPEPTIDE C-TERMINALE.
90.41.7|TELOPEPTIDE N-TERMINALE.
90.42.1|TIREOTROPINA (TSH).
90.42.2|TIREOTROPINA (TSH): Dosaggi seriati dopo TRH ( 4 ).
90.42.3|TIROXINA LIBERA (FT4).
90.42.4|TRANSFERRINA (Capacità ferrolegante).
90.42.5|TRANSFERRINA [S].
90.43.1|TRI TEST: ALFA 1 FETO, GONADOTROPINA CORIONICA ED ESTRIOLO LIBERO. (Per screening S. Down e altre anomalie)
90.43.2|TRIGLICERIDI.
90.43.3|TRIODOTIRONINA LIBERA (FT3).
90.43.4|TRIPSINA [S/U].
90.43.5|URATO [S/U/dU].
90.43.8|URINE ESAME MORFOLOGICO a FRESCO[TEST DI FARLEY] non associabile a cod 90.44.3. Indagine di II livello per la valutazion
90.44.1|UREA [S/P/U/dU].
90.44.2|URINE CONTA DI ADDIS.
90.44.3|URINE ESAME COMPLETO. Incluso: sedimento urinario
90.44.4|URINE ESAME PARZIALE (Acetone e glucosio quantitativo).
90.44.5|VITAMINA D.
90.45.1|VITAMINE IDROSOLUBILI: DOSAGGIO PLASMATICO. Per ciascuna determinazione
90.45.2|VITAMINE LIPOSOLUBILI: DOSAGGIO PLASMATICO. Per ciascuna determinazione. Non associabile a 90.44.5
90.45.3|XILOSIO (Test di assorbimento).
90.45.4|ZINCO [S/U].
90.45.5|ZINCOPROTOPORFIRINA [(Sg)Er].
90.46.3|ANTICORPI ANTIERITROCITARI A FREDDO RICERCA.
90.46.4|ALFA 2 ANTIPLASMINA.
90.46.5|ANTICOAGULANTE LUPUS-LIKE (LAC).
90.47.1|ANTICOAGULANTI ACQUISITI RICERCA.
90.47.2|ANTICORPI ANTI A/B.
90.47.3|ANTICORPI ANTI ANTIGENI NUCLEARI ESTRAIBILI (ENA). Nas
90.47.4|ANTICORPI ANTI CANALE DEL CALCIO.
90.47.5|ANTICORPI ANTI CARDIOLIPINA. (IgG, IgA, IgM) per ciascuna determinazione
90.47.7|ANTICORPI ANTI JO1. Determinazione singola
90.47.8|ANTICORPI ANTI RNP. Determinazione singola
90.47.9|ANTICORPI ANTI Scl-70. Determinazione singola
90.47.A|ANTICORPI ANTI Sm. Determinazione singola
90.47.B|ANTICORPI ANTI SSA Determinazione singola.
90.47.C|ANTICORPI ANTI SSB. Determinazione singola
90.47.D|ANTICORPI ANTI CITRULLINA (peptide).
90.47.E|ANTICORPI ANTI ENDOMISIO. per ciascun anticorpo
90.48.1|ANTICORPI ANTI CELLULE PARIETALI GASTRICHE (PCA).
90.48.2|ANTICORPI ANTI CITOPLASMA DEI NEUTROFILI (ANCA: P-ANCA e C-ANCA). Per ciascuna determinazione
90.48.3|ANTICORPI ANTI DNA NATIVO.
90.48.4|ANTICORPI ANTI ERITROCITARI (Caratterizzazione del range termico).
90.48.5|ANTICORPI ANTI ERITROCITARI (Con mezzo potenziante).
90.49.1|ANTICORPI ANTI ERITROCITARI (Titolazione).
90.49.2|ANTICORPI ANTI ERITROCITARI IDENTIFICAZIONE.
90.49.3|ANTICORPI ANTI ERITROCITI [Test di Coombs indiretto].
90.49.4|ANTICORPI ANTI FATTORE VIII.
90.49.5|ANTICORPI ANTI GLIADINA (IgG, IgA). per ciascuna determinazione
90.49.6|ANTICORPI ANTI FOSFOLIPIDI (IgG, IgM). Per ciascuna determinazione
90.49.7|ANTICORPI ANTI GLUTAMMICO DECARBOSSILASI (GAD).
90.49.8|ANTICORPI ANTI INTERFERONE.
90.49.9|ANTICORPI ANTI ISTONI.
90.49.Z|ANTICORPI ANTI-PEPTIDI DEAMIDATI DELLA GLIADINA (IgA, IgG). per ciascuna determinazione
90.50.2|ANTICORPI ANTI HLA (Titolo per singola specificità).
90.50.3|ANTICORPI ANTI HLA CONTRO PANNELLO LINFOCITARIO (almeno 10 soggetti, urgente).
90.50.4|ANTICORPI ANTI HLA CONTRO SOSPENSIONI LINFOCITARIE (almeno 10 soggetti).
90.50.5|ANTICORPI ANTI INSULA PANCREATICA (ICA).
90.51.1|ANTICORPI ANTI INSULINA (AIAA).
90.51.2|ANTICORPI ANTI GRANULOCITI.
90.51.3|ANTICORPI ANTI MAG.
90.51.4|ANTICORPI ANTI MICROSOMI (AbTMS) O ANTI TIREOPEROSSIDASI (AbTPO).
90.51.5|ANTICORPI ANTI MICROSOMI EPATICI E RENALI (LKMA).
90.51.6|ANTICORPI ANTI MIELOPEROSSIDASI (MPO).
90.52.1|ANTICORPI ANTI MITOCONDRI (AMA).
90.52.2|ANTICORPI ANTI MUSCOLO LISCIO (ASMA).
90.52.3|ANTICORPI ANTI MUSCOLO STRIATO (Cuore).
90.52.4|ANTICORPI ANTI NUCLEO (ANA).
90.52.5|RICERCA ALTRI AUTOANTICORPI NAS.
90.53.1|ANTICORPI ANTI OVAIO.
90.53.2|ANTICORPI ANTI PIASTRINE.
90.53.3|ANTICORPI ANTI PIASTRINE IDENTIFICAZIONE.
90.53.4|ANTICORPI ANTI RECETTORE NICOTINICO MUSCOLARE.
90.53.5|ANTICORPI ANTI RECETTORI DEL TSH.
90.53.8|ANTICORPI ANTI PROTEINASI 3 (PR3).
90.53.9|ANTICORPI ANTI RECETTORE ACETILCOLINA.
90.53.A|ANTICORPI ANTI SACCAROMYCES CEREVISIAE. Per classe anticorpale
90.53.C|ANTICORPI ANTI TESTICOLO (ATLA).
90.53.D|ANTICORPI ANTI TRANSGLUTAMINASI (IgG, IgA) Per ciascuna determinazione.
90.54.1|ANTICORPI ANTI SPERMATOZOI (ADESI) (ASA).
90.54.2|ANTICORPI ANTI SPERMATOZOI (LIBERI) (ASA).
90.54.3|ANTICORPI ANTI SURRENE.
90.54.4|ANTICORPI ANTI TIREOGLOBULINA (AbTg).
90.54.5|ANTICORPI EMOLITICI ANTI ERITROCITARI MONOFASICI.
90.55.1|ANTIGENE CARBOIDRATICO 125 (CA 125).
90.55.2|ANTIGENE CARBOIDRATICO 15.3 (CA 15.3).
90.55.3|ANTIGENE CARBOIDRATICO 19.9 (CA 19.9).
90.55.4|ANTIGENE CARBOIDRATICO 195 (CA 195).
90.55.5|ANTIGENE CARBOIDRATICO 50 (CA 50).
90.56.1|ANTIGENE CARBOIDRATICO 72-4 (CA 72-4).
90.56.3|ANTIGENE CARCINO EMBRIONARIO (CEA).
90.56.4|ANTIGENE POLIPEPTIDICO TISSUTALE (TPA) O SPECIFICO TISSUTALE (TPS).
90.56.5|ANTIGENE PROSTATICO SPECIFICO (PSA). Totale o Frazione Libera
90.56.8|ANTIGENE HER2/neu.
90.57.1|ANTIGENE TA 4 (SCC).
90.57.2|ANTIGENI ERITROCITARI CD55/CD59.
90.57.3|ANTIGENI HLA (Ciascuno).
90.57.4|ANTIGENI PIASTRINICI.
90.57.5|ANTITROMBINA III.
90.58.1|ATTIVATORE TISSUTALE DEL PLASMINOGENO (tPA).
90.58.2|AUTOANTICORPI ANTI ERITROCITI [Test di Coombs diretto].
90.58.3|BETA TROMBOGLOBULINA.
90.58.4|CARBOSSIEMOGLOBINA [(Sg)Hb/(Sg)Er].
90.58.5|CITOTOSSICITA' CON ANTIGENI SPECIFICI.
90.59.1|CITOTOSSICITA' CTL.
90.59.2|CITOTOSSICITA' LAK.
90.59.3|CITOTOSSICITA' SPONTANEA NK.
90.59.4|COLTURA MISTA LINFOCITARIA UNIDIREZIONALE. (tra 2 soggetti e almeno 1 controllo)
90.60.1|COMPLEMENTO (C1 Inibitore). quantitativo
90.60.2|COMPLEMENTO: C1Q, C3, C3 ATT., C4 (Ciascuno).
90.60.3|CRIOCONSERVAZIONE CELLULE STAMINALI [PLACENTARI] PER TRAPIANTO.
90.60.4|CRIOCONSERVAZIONE SIERO PRE-TRAPIANTO.
90.60.5|CRIOCONSERVAZIONE SOSPENSIONI LINFOCITARIE.
90.61.1|CRIOGLOBULINE RICERCA.
90.61.2|CRIOGLOBULINE TIPIZZAZIONE (ciascuna).
90.61.3|CYFRA 21-1.
90.61.4|D-DIMERO (EIA).
90.61.5|D-DIMERO (Test al latice).
90.62.1|EMAZIE (Conteggio), EMOGLOBINA.
90.62.2|EMOCROMO:  Hb, GR, GB, HCT, PLT, IND. DERIV., F. L..
90.62.3|EMOLISINA BIFASICA.
90.62.4|ENZIMI ERITROCITARI.
90.62.5|EOSINOFILI (Conteggio)[Alb].
90.63.1|EPARINA (Mediante dosaggio inibitore fattore X attivato).
90.63.2|ERITROCITI: ANTIGENI NON ABO E NON RH (Per ciascuno antigene).
90.63.3|ESAME DEL MIDOLLO OSSEO PER APPOSIZIONE E/O STRISCIO. Caratterizzazione di cellule patologiche
90.63.4|ESAME MICROSCOPICO DEL SANGUE PERIFERICO. Caratterizzazione di cellule patologiche (con reaz. citochimiche e citoenzimat
90.63.5|ESAME MICROSCOPICO DI STRISCIO O APPOSIZIONE DI CITOASPIRATO LINFOGHIANDOLARE.
90.64.1|FATTORE  vWF ANALISI MULTIMERICA.
90.64.2|FATTORE REUMATOIDE.
90.64.3|FATTORI DELLA COAGULAZIONE (II, V, VII, VIII, IX, X, XI, XII, XIII) ( Ciascuno).
90.64.4|FENOTIPO Rh.
90.64.5|FIBRINA / FIBRINOGENO: PRODOTTI DI DEGRADAZIONE (FDP/FSP).
90.65.1|FIBRINOGENO FUNZIONALE.
90.65.2|GLICOPROTEINA RICCA IN ISTIDINA.
90.65.3|GRUPPO SANGUIGNO ABO (Agglutinogeni e Agglutinine) e Rh (D).
90.65.4|GRUPPO SANGUIGNO ABO/Rh II controllo.
90.66.1|Hb - BIOSINTESI IN VITRO.
90.66.2|Hb - EMOGLOBINA [Sg/La].
90.66.3|Hb - EMOGLOBINA A2.
90.66.4|Hb - EMOGLOBINA FETALE (Dosaggio).
90.66.5|Hb - EMOGLOBINE ANOMALE (HbS, HbD, HbH, ecc.).
90.67.1|Hb - ISOELETTROFOCALIZZAZIONE.
90.67.2|Hb - SEPARAZIONE CROMATOGRAFICA DELLE CATENE GLOBINICHE.
90.67.3|Hb - TEST DI STABILITA' [(Sg)Er].
90.67.4|IDENTIFICAZIONE DI SPECIFICITA' ANTI HLA CONTRO PANNELLO LINFOCITARIO. (1 siero/30 cellule a antigenicità nota)
90.67.5|IgA SECRETORIE [Sa/Alb].
90.68.1|IgE SPECIFICHE ALLERGOLOGICHE: QUANTITATIVO. (Per pannello, fino a 12 allergeni) per ciascun allergene
90.68.2|IgE SPECIFICHE ALLERGOLOGICHE: SCREENING MULTIALLERGENICO QUALITATIVO.
90.68.3|IgE TOTALI.
90.68.4|IgG, IgA SOTTOCLASSI. Per ciascuna determinazione
90.68.5|IgG, IgG4 SPECIFICHE ALLERGOLOGICHE. Per ciascuna determinazione
90.69.1|IMMUNOCOMPLESSI CIRCOLANTI.
90.69.2|IMMUNOFISSAZIONE.
90.69.3|IMMUNOGLOBULINE DI SUPERFICIE LINFOCITARIE.
90.69.4|IMMUNOGLOBULINE IgA, IgG o IgM (Ciascuna).
90.69.5|INIBITORE ATTIVATORE DEL PLASMINOGENO (PAI I).
90.70.1|INTERFERONE.
90.70.2|INTERLEUCHINA e altre CITOCHINE (Ciascuna).
90.70.3|INTRADERMOREAZIONI CON PPD, CANDIDA, STREPTOCHINASI E MUMPS (Per test).
90.70.4|LEUCOCITI (Conteggio e formula leucocitaria microscopica) [(Sg)].
90.70.5|LEUCOCITI (Conteggio) [(Sg)].
90.71.1|METAEMOGLOBINA.
90.71.3|PIASTRINE (Conteggio) [(Sg)].
90.71.4|PINK TEST.
90.71.5|PLASMINOGENO.
90.72.1|PROTEINA C ANTICOAGULANTE  ANTIGENE [P].
90.72.2|PROTEINA C ANTICOAGULANTE FUNZIONALE [P].
90.72.3|PROTEINA C REATTIVA (Quantitativa).
90.72.4|PROTEINA S LIBERA [P].
90.72.5|PROTEINA S TOTALE [P].
90.72.6|PROTEINA S 100.
90.72.F|ATTIVITA' PROTEASICA ADAMTS 13.
90.73.1|PROTROMBINA FRAMMENTI 1, 2.
90.73.2|PROVA CROCIATA DI COMPATIBILITA' TRASFUSIONALE.
90.73.3|PROVA CROCIATA PIASTRINICA.
90.73.4|PROVA DI COMPATIBILITA' MOLECOLARE PRE-TRAPIANTO (Reazione polimerasica a catena- Fingerprint).
90.73.5|PROVA DI COMPATIBILITA' SIEROLOGICA PRE-TRAPIANTO  CITOMETRICA.
90.74.1|PROVA DI COMPATIBILITA' SIEROLOGICA PRE-TRAPIANTO (Con 3 sieri ricevente).
90.74.2|REAZIONE DI WAALER ROSE.
90.74.3|RESISTENZA OSMOTICA ERITROCITARIA (Test di Simmel).
90.74.4|RESISTENZE OSMOTICO GLOBULARI (Curva).
90.74.5|RETICOLOCITI (Conteggio) [(Sg)].
90.75.1|SOSTANZA AMILOIDE RICERCA.
90.75.2|TEMPO DI EMORRAGIA.
90.75.4|TEMPO DI PROTROMBINA (PT).
90.75.5|TEMPO DI TROMBINA (TT).
90.76.1|TEMPO DI TROMBOPLASTINA PARZIALE (APTT).
90.76.2|TEST DI AGGREGAZIONE PIASTRINICA Secondo Born.
90.76.3|TEST DI EMOLISI AL SACCAROSIO.
90.76.4|TEST DI FALCIZZAZIONE.
90.77.1|TEST DI KLEIHAUER (Ricerca emazie fetali).
90.77.2|TEST DI RESISTENZA ALLA PROTEINA C ATTIVATA.
90.77.3|TEST DI STIMOLAZIONE LINFOCITARIA (Per mitogeno).
90.77.4|TEST DI STIMOLAZIONE LINFOCITARIA CON ANTIGENI SPECIFICI.
90.77.5|TEST FUNZIONALI PRE-TRAPIANTO (HTLp, CTLp).
90.78.1|TINE TEST (Reazione cutanea alla turbecolina).
90.78.2|TIPIZZAZIONE GENOMICA HLA-A.
90.78.3|TIPIZZAZIONE GENOMICA HLA-A MEDIANTE SEQUENZIAMENTO DIRETTO.
90.78.4|TIPIZZAZIONE GENOMICA HLA-B.
90.78.5|TIPIZZAZIONE GENOMICA HLA-B MEDIANTE SEQUENZIAMENTO DIRETTO.
90.79.1|TIPIZZAZIONE GENOMICA HLA-C.
90.79.2|TIPIZZAZIONE GENOMICA HLA-C MEDIANTE SEQUENZIAMENTO DIRETTO.
90.79.3|TIPIZZAZIONE GENOMICA HLA-DP MEDIANTE SEQUENZIAMENTO DIRETTO.
90.79.4|TIPIZZAZIONE GENOMICA HLA-DPA1 AD ALTA RISOLUZIONE.
90.79.5|TIPIZZAZIONE GENOMICA HLA-DPB1 AD ALTA RISOLUZIONE.
90.80.1|TIPIZZAZIONE GENOMICA HLA-DQ MEDIANTE SEQUENZIAMENTO DIRETTO.
90.80.2|TIPIZZAZIONE GENOMICA HLA-DQA1 AD ALTA RISOLUZIONE.
90.80.3|TIPIZZAZIONE GENOMICA HLA-DQB1 A BASSA RISOLUZIONE.
90.80.4|TIPIZZAZIONE GENOMICA HLA-DQB1 AD ALTA RISOLUZIONE.
90.80.5|TIPIZZAZIONE GENOMICA HLA-DR MEDIANTE SEQUENZIAMENTO DIRETTO.
90.81.1|TIPIZZAZIONE GENOMICA HLA-DRB (DRB1 e DRB3,DRB4,DRB5) A BASSA RISOLUZIONE.
90.81.2|TIPIZZAZIONE GENOMICA HLA-DRB (DRB1 e DRB3,DRB4,DRB5) AD ALTA RISOLUZIONE.
90.81.3|TIPIZZAZIONE SIEROLOGICA HLA CLASSE I (Fenot. compl. loci A, B, C, o loci A, B).
90.81.4|TIPIZZAZIONE SIEROLOGICA HLA CLASSE II (Fenot. compl. loci DR, DQ o locus DP).
90.82.1|TROMBINA - ANTITROMBINA III COMPLESSO (TAT).
90.82.2|TROMBOSSANO B2.
90.82.3|TROPONINA I, T.
90.82.4|VALORE EMATOCRITO per monitoraggio del salasso.
90.82.5|VELOCITA' DI SEDIMENTAZIONE DELLE EMAZIE (VES). Test riservato alla valutazione di patologie infiammatorie croniche o ne
90.83.1|VISCOSITA' EMATICA.
90.83.2|VISCOSITA' PLASMATICA.
90.83.3|ACTINOMICETI IN MATERIALI BIOLOGICI ESAME COLTURALE.
90.83.4|BATTERI ACIDI NUCLEICI IN MATERIALI BIOLOGICI RICERCA QUALITATIVA NAS. Inclusa estrazione, amplificazione e rivelazione.
90.83.5|BATTERI ACIDI NUCLEICI IN MATERIALI BIOLOGICI IBRIDAZIONE DIRETTA NAS.
90.83.8|AVIDITA' DELLE IgG (TOXO O ROSO O CITO) E.I.A. Per ciascun microorganismo
90.84.1|BATTERI ANAEROBI ANTIBIOGRAMMA DA COLTURA (M.I.C.almeno 10 antibiotici).
90.84.2|BATTERI ANAEROBI DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
90.84.3|BATTERI ANAEROBI IN MATERIALI BIOLOGICI ESAME COLTURALE.
90.84.4|BATTERI ANTIBIOGRAMMA DA COLTURA (attività associazioni antibiotiche).
90.84.5|BATTERI ANTIBIOGRAMMA DA COLTURA (attività battericida C.M.B.).
90.84.6|BATTERI ANTIBIOGRAMMA DA COLTURA (MIC DIFFUSIONE, per singola striscia di antibiotico).
90.84.7|BATTERI ANTICORPI NAS.
90.85.1|BATTERI ANTIBIOGRAMMA DA COLTURA (Kirby Bauer, almeno 10 antibiotici).
90.85.2|BATTERI ANTIBIOGRAMMA DA COLTURA (M.I.C., almeno 10 antibiotici).
90.85.3|BATTERI ANTIGENI CELLULARI ED EXTRACELLULARI IDENTIFICAZIONE DIRETTA. In materiali biologici (E.I.A.)
90.85.4|BATTERI ANTIGENI CELLULARI ED EXTRACELLULARI IDENTIFICAZIONE DIRETTA. In materiali biologici (Agglutinazione)
90.85.5|BATTERI ANTIGENI CELLULARI ED EXTRACELLULARI IDENTIFICAZIONE DIRETTA. In materiali biologici (Elettrosineresi)
90.86.1|BATTERI DA COLTURA IDENTIFICAZIONE BIOCHIMICA Nas.
90.86.2|BATTERI DA COLTURA IDENTIFICAZIONE SIEROLOGICA Nas.
90.86.3|BATTERI DETERMINAZIONE CARICA MICROBICA IN LIQUIDI BIOLOGICI DIVERSI. Misura mediante conta su piastra mediante metodi i
90.86.4|BATTERI IN CAMPIONI BIOLOGICI DIVERSI  RICERCA MICROSCOPICA. Colorazioni di routine (Gram, blu di metilene)
90.86.5|BATTERI IN CAMPIONI BIOLOGICI DIVERSI  RICERCA MICROSCOPICA. Colorazioni speciali
90.87.2|BATTERI POTERE BATTERICIDA DEL SIERO  SULL'ISOLATO CLINICO. Saggio di inibizione della crescita
90.87.3|BATTERI PRODOTTI METABOLICI IN MATERIALI BIOLOGICI DIVERSI IDENTIFICAZIONE. Mediante gas-cromatografia (ricerca diretta)
90.87.4|BORDETELLA ANTICORPI (E.I.A.).
90.87.5|BORRELIA BURGDORFERI ANTICORPI (E.I.A.). Per ciascun anticorpo
90.88.1|BORRELIA BURGDORFERI ANTICORPI (I.F.).
90.88.2|BRUCELLE ANTICORPI (Titolazione mediante agglutinazione) [WRIGHT].
90.88.3|CAMPYLOBACTER ANTIBIOGRAMMA.
90.88.4|CAMPYLOBACTER DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
90.88.5|CAMPYLOBACTER ESAME COLTURALE NAS.
90.89.1|CHLAMYDIE ANTICORPI (E.I.A.). Per ciascuna specie
90.89.2|CHLAMYDIE ANTICORPI (Titolazione mediante  F.C.).
90.89.3|CHLAMYDIE DA COLTURA IDENTIFICAZIONE  MICROSCOPICA (Col. Iodio, Giemsa).
90.89.4|CHLAMYDIE DA COLTURA IDENTIFICAZIONE (I.F.).
90.89.5|CHLAMYDIE ESAME COLTURALE.
90.90.1|CHLAMYDIE RICERCA DIRETTA (E.I.A.).
90.90.2|CHLAMYDIE RICERCA DIRETTA (I.F.).
90.90.3|CHLAMYDIE RICERCA DIRETTA (mediante ibridazione).
90.90.4|CLOSTRIDIUM DIFFICILE DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
90.90.5|CLOSTRIDIUM DIFFICILE ESAME COLTURALE.
90.91.1|CLOSTRIDIUM DIFFICILE TOSSINA NELLE FECI RICERCA DIRETTA (E.I.A.).
90.91.2|CRYPTOSPORIDIUM ANTIGENI NELLE FECI RICERCA DIRETTA (E.I.A.).
90.91.3|CRYPTOSPORIDIUM ANTIGENI NELLE FECI RICERCA DIRETTA (I.F.).
90.91.4|ESCHERICHIA COLI O157:H7 NELLE FECI  ESAME COLTURALE.
90.91.5|E. COLI PATOGENI DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
90.92.1|ESCHERICHIA COLI O157:H7  DA COLTURA IDENTIFICAZIONE SIEROLOGICA.
90.92.2|ECHINOCOCCO [IDATIDOSI] ANTICORPI (E.I.A.).
90.92.3|ECHINOCOCCO [IDATIDOSI] ANTICORPI (Titolazione mediante I.H.A.).
90.92.4|ENTAMOEBA HISTOLYTICA ANTICORPI (E.I.A.).
90.92.5|ENTAMOEBA HISTOLYTICA ANTICORPI (Titolazione mediante emoagglutinazione passiva).
90.92.6|ENTAMOEBA  HISTOLYTICA RICERCA ANTIGENE SU FECI (E.I.A.).
90.92.7|ENTAMOEBA HISTOLYTICA RICERCA ANTICORPI TITOLAZIONE (I.F.).
90.93.1|ENTAMOEBA HISTOLYTICA NELLE FECI  ESAME COLTURALE (Coltura xenica).
90.93.2|ENTEROBIUS VERMICULARIS [OSSIURI]  RICERCA  MICROSCOPICA. Nelle feci [materiale perianale] su cellophan adesivo (scotch 
90.93.3|ESAME COLTURALE CAMPIONI  BIOLOGICI DIVERSI. Ricerca completa microrganismi e lieviti  patogeni
90.93.4|ESAME COLTURALE CAMPIONI APPARATO GENITOURINARIO. Ricerca completa microrganismi e lieviti  patogeni  Escluso: Neisseria
90.93.5|ESAME COLTURALE ESSUDATO ORO-FARINGEO. Ricerca Streptococcus pyogenes [Streptococco beta emolitico gruppo A] ed altri St
90.93.6|ESAME COLTURALE DELL'URINA [URINOCULTURA] RICERCA COMPLETA MICROORGANISMI E LIEVITI PATOGENI. La prestazione sostituisce
90.94.1|ESAME COLTURALE DEL SANGUE [EMOCOLTURA]  Ricerca completa batteri e lieviti  patogeni. Per prelievo
90.94.3|ESAME COLTURALE DELLE FECI  [COPROCOLTURA]. Ricerca Salmonelle, Shigelle e  Campylobacter Escluso: E.coli enteropatogeni
90.94.4|HELICOBACTER PYLORI ANTICORPI (E.I.A.).
90.94.5|HELICOBACTER PYLORI IN MATERIALI BIOLOGICI ESAME COLTURALE.
90.94.6|GIARDIA LAMBLIA RICERCA ANTIGENE SU FECI (E.I.A.).
90.94.7|GIARDIA ANTIGENI RICERCA DIRETTA NELLE FECI (Metodi immunologici).
90.95.1|HELICOBACTER PYLORI UREASI NEL MATERIALE BIOPTICO (Saggio mediante prova biochimica).
90.95.2|LEGIONELLE ANTICORPI (E.I.A.).
90.95.3|LEGIONELLE ANTICORPI (Titolazione mediante I.F.).
90.95.4|LEGIONELLE IN MATERIALI BIOLOGICI  ESAME COLTURALE.
90.95.5|LEGIONELLA ANTIGENI IN MATERIALI BIOLOGICI RICERCA DIRETTA (Metodi immunologici).
90.95.6|LEGIONELLE ANTICORPI IgG o Ig Totali.
90.95.7|LEGIONELLE ANTICORPI IgM.
90.95.8|LEISHMANIA ESAME COLTURALE.
90.96.1|LEISHMANIA ANTICORPI (Titolazione mediante I.F.).
90.96.2|LEISHMANIA SPP. NEL MATERIALE BIOPTICO RICERCA MICROSCOPICA (Giemsa).
90.96.3|LEPTOSPIRE ANTICORPI (E.I.A.).
90.96.4|LEPTOSPIRE ANTICORPI (Titolazione mediante F.C.).
90.96.5|LEPTOSPIRA ANTICORPI (Titolazione mediante agglutinazione e lisi). Per ciascun antigene
90.97.1|LISTERIA MONOCYTOGENES ANTICORPI (Titolazione mediante agglutinazione).
90.97.2|MICETI  ANTICORPI (D.I.D.).
90.97.3|MICETI [LIEVITI, MICETI FILAMENTOSI] ANTIMICOGRAMMA DA COLTURA (MIC IN BRODODILUIZIONE). Fino a 5 antimicotici
90.97.4|MICETI [LIEVITI] IDENTIFICAZIONE BIOCHIMICA.
90.97.5|MICETI ANTICORPI (Titolazione mediante agglutinazione).
90.97.6|MALARIA. RICERCA DIRETTA IN IMMUNOFLUORESCENZA (Q.B.C.).
90.97.8|MICETI ANTICORPI. La prestazione sostituisce cod. 90.98.1
90.98.2|MICETI DA COLTURA IDENTIFICAZIONE MORFOLOGICA (Osservazione macroscopica e microscopica).
90.98.3|MICETI DA COLTURA IDENTIFICAZIONE SIEROLOGICA.
90.98.4|MICETI [LIEVITI, MICETI FILAMENTOSI] ESAME COLTURALE IN MATERIALI BIOLOGICI DIVERSI NAS.
90.98.5|MICETI [MICETI FILAMENTOSI] RICERCA MICROSCOPICA IN MATERIALI BIOLOGICI DIVERSI NAS.
91.01.2|MICOBATTERI ANTIBIOGRAMMA DA COLTURA (Met. tradizionale, almeno 3 antibiotici).
91.01.3|MICOBATTERI ANTICORPI.
91.01.4|MICOBATTERI DA COLTURA IDENTIFICAZIONE (Saggio inibizione NAP met. radiometrico ).
91.01.5|MICOBATTERI DA COLTURA IDENTIFICAZIONE BIOCHIMICA/COLTURALE.
91.01.6|MICOBATTERI ANTIBIOGRAMMA IN TERRENO LIQUIDO - SOSTITUISCE PREST. 91.01.1. (Metodo radiometrico e non radiometrico, alme
